USER_KEY,MOVIE_KEY,rating
U387,M1148,4
U387,M1161,3.5
U387,M1172,3.5
U387,M1175,3.5
U387,M1186,4.5
U387,M1193,4
U387,M1196,4.5
U387,M1197,4
U387,M1198,4
U387,M1199,4.5
U387,M1200,3.5
U387,M1201,4
U387,M1204,4
U387,M1206,5
U387,M1207,3.5
U387,M1208,5
U387,M1209,3
U387,M1210,4
U387,M1212,5
U387,M1213,3.5
U387,M1214,4
U387,M1215,3.5
U387,M1219,4.5
U387,M1220,3.5
U387,M1221,4.5
U387,M1222,4
U387,M1223,4
U387,M1226,3
U387,M1227,4
U387,M1228,4
U387,M1230,5
U387,M1231,3
U387,M1232,3
U387,M1234,3
U387,M1235,4.5
U387,M1237,5
U387,M1240,4
U387,M1241,3
U387,M1242,3
U387,M1243,3
U387,M1244,4.5
U387,M1245,4
U387,M1247,4.5
U387,M1248,4.5
U387,M1249,4.5
U387,M1250,4
U387,M1251,4.5
U387,M1252,5
U387,M1254,4
U387,M1255,1
U387,M1256,4
U387,M1258,4.5
U387,M1260,4
U387,M1261,4
U387,M1262,3.5
U387,M1263,5
U387,M1265,3.5
U387,M1266,3
U387,M1267,3.5
U387,M1270,2
U387,M1271,3.5
U387,M1273,4
U387,M1274,4.5
U387,M1275,2.5
U387,M1276,4
U387,M1278,3
U387,M1282,4
U387,M1284,3.5
U387,M1285,3
U387,M1287,3.5
U387,M1288,4.5
U387,M1289,4
U387,M1291,3.5
U387,M1299,4
U387,M1302,2
U387,M1303,3.5
U387,M1304,3.5
U387,M1307,3.5
U387,M1327,3
U387,M1329,3.5
U387,M1333,3.5
U387,M1339,4
U387,M1342,3
U387,M1343,3
U387,M1344,4
U387,M1345,4
U387,M1347,3.5
U387,M1348,3.5
U387,M1350,4
U387,M1370,2.5
U387,M1377,2
U387,M1380,1.5
U387,M1387,3.5
U387,M1388,2.5
U387,M1391,3
U387,M1393,3.5
U387,M1394,3.5
U387,M1405,2.5
U387,M1447,3
U387,M1449,3
U387,M1464,4.5
U387,M1483,3.5
U387,M1490,2
U387,M1498,2.5
U387,M1517,3.5
U387,M1527,3.5
U387,M1529,2.5
U387,M1552,2.5
U387,M1562,1.5
U387,M1572,3.5
U387,M1597,1
U387,M1610,3
U387,M1617,4.5
U387,M1653,3.5
U387,M1658,2
U387,M1662,3
U387,M1663,3.5
U387,M1673,3.5
U387,M1678,3.5
U387,M1682,3
U387,M1690,3
U387,M1704,4
U387,M1707,1
U387,M1722,2.5
U387,M1729,3.5
U387,M1732,3.5
U387,M1735,2.5
U387,M1748,4.5
U387,M1753,3.5
U387,M1770,3
U387,M1772,2
U387,M1783,3
U387,M1799,2.5
U387,M1884,4
U387,M1907,2.5
U387,M1916,3
U387,M1921,3.5
U387,M1923,3.5
U387,M1929,4
U387,M1945,4.5
U387,M1947,2.5
U387,M1952,4
U387,M1953,4
U387,M1954,3
U387,M1956,4
U387,M1960,3
U387,M1963,3
U387,M1965,4
U387,M1967,4
U387,M1968,3.5
U387,M1974,2
U387,M1977,2
U387,M1982,3
U387,M1991,1.5
U387,M1997,4
U387,M2003,3
U387,M2005,2.5
U387,M2006,3.5
U387,M2009,4
U387,M2010,4
U387,M2011,2
U387,M2012,1.5
U387,M2019,4.5
U387,M2021,3.5
U387,M2022,3.5
U387,M2046,3.5
U387,M2065,3.5
U387,M2067,4
U387,M2071,3.5
U387,M2074,4
U387,M2076,4.5
U387,M2081,2
U387,M2082,1
U387,M2084,2
U387,M2088,2
U387,M2109,3
U387,M2115,3.5
U387,M2118,3.5
U387,M2123,3
U387,M2124,2.5
U387,M2134,2.5
U387,M2136,2.5
U387,M2139,4
U387,M2140,3.5
U387,M2141,2.5
U387,M2142,3
U387,M2143,3
U387,M2159,3.5
U387,M2160,4.5
U387,M2161,4
U387,M2174,2
U387,M2183,4
U387,M2186,3
U387,M2193,3
U387,M2206,3.5
U387,M2208,4
U387,M2232,4
U387,M2245,2.5
U387,M2247,3
U387,M2253,1.5
U387,M2259,2.5
U387,M2278,3
U387,M2288,4
U387,M2290,4.5
U387,M2291,4
U387,M2300,4.5
U387,M2302,2.5
U387,M2303,4
U387,M2311,3.5
U387,M2313,4
U387,M2315,1
U387,M2321,3.5
U387,M2324,4
U387,M2329,4
U387,M2337,3.5
U387,M2356,3
U387,M2360,4.5
U387,M2361,4
U387,M2376,3.5
U387,M2378,2
U387,M2395,4
U387,M2396,4
U387,M2402,2
U387,M2403,3
U387,M2404,2
U387,M2413,3
U387,M2420,3
U387,M2455,3.5
U387,M2459,3.5
U387,M2467,2.5
U387,M2470,2.5
U387,M2488,3.5
U387,M2502,4
U387,M2505,2.5
U387,M2517,3
U387,M2529,4
U387,M2530,3.5
U387,M2542,3
U387,M2548,2
U387,M2550,4
U387,M2571,4
U387,M2579,3.5
U387,M2599,4
U387,M2600,3.5
U387,M2616,2.5
U387,M2617,1
U387,M2632,4
U387,M2640,1
U387,M2642,1.5
U387,M2644,3.5
U387,M2657,2.5
U387,M2664,4
U387,M2683,3
U387,M2692,4
U387,M2699,3
U387,M2700,3
U387,M2712,4
U387,M2716,3
U387,M2717,3
U387,M2726,3
U387,M2728,3.5
U387,M2729,4
U387,M2731,4.5
U387,M2746,3.5
U387,M2750,4
U387,M2759,3.5
U387,M2762,2.5
U387,M2784,3.5
U387,M2789,3.5
U387,M2791,3.5
U387,M2795,3.5
U387,M2797,2.5
U387,M2798,1.5
U387,M2799,1
U387,M2803,2
U387,M2804,4
U387,M2810,4
U387,M2826,2.5
U387,M2858,4.5
U387,M2871,4
U387,M2890,3
U387,M2901,2.5
U387,M2905,4.5
U387,M2916,3.5
U387,M2918,3.5
U387,M2921,4
U387,M2946,3.5
U387,M2947,4
U387,M2948,3.5
U387,M2949,4
U387,M2951,3.5
U387,M2959,4.5
U387,M2968,3.5
U387,M2970,4.5
U387,M2973,4
U387,M2985,3
U387,M2987,3.5
U387,M2989,3.5
U387,M2990,3
U387,M2991,3.5
U387,M2993,3.5
U387,M2997,4
U387,M3000,4
U387,M3018,2.5
U387,M3030,4.5
U387,M3033,3.5
U387,M3034,3
U387,M3038,3.5
U387,M3052,3
U387,M3071,2.5
U387,M3075,3
U387,M3081,3.5
U387,M3082,3
U387,M3088,3
U387,M3089,4.5
U387,M3091,3.5
U387,M3098,2.5
U387,M3101,3
U387,M3108,3
U387,M3134,4
U387,M3168,4
U387,M3176,4
U387,M3204,3.5
U387,M3221,3
U387,M3238,1.5
U387,M3243,1.5
U387,M3244,3
U387,M3248,0.5
U387,M3253,2
U387,M3254,2
U387,M3258,1.5
U387,M3262,3.5
U387,M3263,3
U387,M3264,1.5
U387,M3267,2.5
U387,M3271,3
U387,M3275,4
U387,M3298,3
U387,M3300,3.5
U387,M3328,3.5
U387,M3334,4
U387,M3350,3.5
U387,M3355,4
U387,M3386,3.5
U387,M3396,4
U387,M3397,3
U387,M3408,3
U387,M3421,4
U387,M3424,4.5
U387,M3426,3
U387,M3444,2.5
U387,M3455,2.5
U387,M3461,3
U387,M3471,3.5
U387,M3476,4
U387,M3477,1.5
U387,M3481,3.5
U387,M3489,2.5
U387,M3499,3.5
U387,M3503,4.5
U387,M3504,4.5
U387,M3507,4
U387,M3527,3.5
U387,M3535,4.5
U387,M3536,2.5
U387,M3551,3.5
U387,M3552,3.5
U387,M3553,2
U387,M3578,3
U387,M3587,1.5
U387,M3608,3
U387,M3617,2
U387,M3627,3.5
U387,M3632,3
U387,M3633,3.5
U387,M3635,3.5
U387,M3638,3
U387,M3639,3.5
U387,M3668,3.5
U387,M3671,4
U387,M3676,4
U387,M3680,3
U387,M3681,4
U387,M3683,4
U387,M3698,2.5
U387,M3730,5
U387,M3742,3.5
U387,M3745,3
U387,M3765,3
U387,M3788,4.5
U387,M3791,2.5
U387,M3812,3.5
U387,M3813,3.5
U387,M3814,4
U387,M3826,1.5
U387,M3837,1.5
U387,M3838,2
U387,M3839,2
U387,M3840,2
U387,M3852,3.5
U387,M3865,3
U387,M3868,2.5
U387,M3897,3.5
U387,M3911,3
U387,M3917,3.5
U387,M3918,3
U387,M3919,2.5
U387,M3943,3.5
U387,M3947,4
U387,M3949,4
U387,M3979,2.5
U387,M3984,3
U387,M3994,3
U387,M3996,4.5
U387,M4005,3
U387,M4007,3.5
U387,M4015,3.5
U387,M4016,3
U387,M4027,4
U387,M4029,3
U387,M4034,3
U387,M4036,3
U387,M4039,2
U387,M4064,3.5
U387,M4065,2.5
U387,M4066,2.5
U387,M4105,3.5
U387,M4109,2.5
U387,M4149,2.5
U387,M4161,3
U387,M4191,4
U387,M4195,3.5
U387,M4210,3.5
U387,M4211,4
U387,M4226,4.5
U387,M4228,2
U387,M4233,0.5
U387,M4235,4.5
U387,M4239,3.5
U387,M4262,4.5
U387,M4278,3.5
U387,M4289,3.5
U387,M4298,4.5
U387,M4321,2
U387,M4359,3.5
U387,M4370,3
U387,M4390,3
U387,M4392,3.5
U387,M4393,4.5
U387,M4399,4
U387,M4403,3
U387,M4408,3.5
U387,M4409,3.5
U387,M4426,3
U387,M4429,4
U387,M4437,4.5
U387,M4441,3.5
U387,M4447,2.5
U387,M4467,3.5
U387,M4477,2.5
U387,M4489,2.5
U387,M4518,2.5
U387,M4527,2
U387,M4546,4
U387,M4552,3.5
U387,M4553,3
U387,M4563,1.5
U387,M4571,2.5
U387,M4587,2
U387,M4614,2.5
U387,M4621,1
U387,M4641,4
U387,M4643,3
U387,M4679,1.5
U387,M4687,3.5
U387,M4697,2
U387,M4699,2
U387,M4732,3
U387,M4734,2.5
U387,M4754,4
U387,M4787,3
U387,M4799,2.5
U387,M4816,3
U387,M4833,2.5
U387,M4848,5
U387,M4850,2.5
U387,M4876,2
U387,M4878,4.5
U387,M4881,3.5
U387,M4896,3
U387,M4902,3
U387,M4911,3.5
U387,M4914,4
U387,M4915,2
U387,M4928,4
U387,M4956,3.5
U387,M4963,3.5
U387,M4973,4
U387,M4974,3.5
U387,M4979,3.5
U387,M4985,2
U387,M4988,2
U387,M4989,1.5
U387,M4993,3
U387,M4995,3
U387,M5004,3
U387,M5013,4
U387,M5021,3
U387,M5026,3.5
U387,M5046,2.5
U387,M5047,0.5
U387,M5060,4
U387,M5062,3
U387,M5065,3
U387,M5072,4.5
U387,M5103,2.5
U387,M5110,3
U387,M5113,3
U387,M5121,4
U387,M5139,2.5
U387,M5147,4.5
U387,M5156,2.5
U387,M5255,1.5
U387,M5265,3
U387,M5283,1.5
U387,M5291,3.5
U387,M5294,3
U387,M5296,1.5
U387,M5333,3
U387,M5363,1
U387,M5388,3
U387,M5397,1.5
U387,M5445,3
U387,M5465,3
U387,M5481,2
U387,M5489,4
U387,M5497,3.5
U387,M5502,2
U387,M5515,3.5
U387,M5531,3
U387,M5541,2
U387,M5570,3
U387,M5574,3
U387,M5617,4
U387,M5618,4.5
U387,M5673,2.5
U387,M5690,4
U387,M5693,2
U387,M5780,3
U387,M5796,3
U387,M5809,4
U387,M5853,3
U387,M5891,3
U387,M5902,3.5
U387,M5909,4
U387,M5959,3.5
U387,M5971,3.5
U387,M5974,3
U387,M5980,3
U387,M5984,4
U387,M5991,2.5
U387,M6001,3.5
U387,M6003,3.5
U387,M6016,3.5
U387,M6025,2
U387,M6035,4
U387,M6063,3.5
U387,M6100,4
U387,M6123,4
U387,M6184,3.5
U387,M6214,3.5
U387,M6270,3.5
U387,M6281,3.5
U387,M6283,3.5
U387,M6290,1
U387,M6301,4
U387,M6303,3
U387,M6305,3.5
U387,M6333,2.5
U387,M6350,4
U387,M6378,3
U387,M6405,3.5
U387,M6433,3
U387,M6440,3.5
U387,M6461,3
U387,M6465,3
U387,M6502,4
U387,M6530,4
U387,M6533,4.5
U387,M6537,3.5
U387,M6538,3.5
U387,M6539,3.5
U387,M6552,3.5
U387,M6572,3
U387,M6577,3
U387,M6620,2.5
U387,M6625,1
U387,M6645,3.5
U387,M6659,4
U387,M6662,4
U387,M6663,3.5
U387,M6666,4.5
U387,M6669,3.5
U387,M6707,3
U387,M6710,3
U387,M6713,4
U387,M6724,3.5
U387,M6731,3.5
U387,M6744,1.5
U387,M6748,3
U387,M6755,2.5
U387,M6763,2
U387,M6773,3.5
U387,M6774,4.5
U387,M6777,3
U387,M6783,4
U387,M6793,1
U387,M6807,4
U387,M6811,1.5
U387,M6852,3
U387,M6868,3.5
U387,M6872,0.5
U387,M6873,2.5
U387,M6874,4
U387,M6885,3.5
U387,M6918,3.5
U387,M6920,4.5
U387,M6942,3
U387,M6957,2
U387,M6974,3
U387,M6979,2.5
U387,M6981,3.5
U387,M6985,4
U387,M6993,3.5
U387,M7004,2.5
U387,M7008,3.5
U387,M7013,4
U387,M7022,3
U387,M7024,4
U387,M7027,2
U387,M7044,3
U387,M7063,4.5
U387,M7088,4
U387,M7091,3.5
U387,M7099,5
U387,M7102,3
U387,M7115,2.5
U387,M7116,3.5
U387,M7118,4
U387,M7123,4
U387,M7132,4
U387,M7205,3
U387,M7206,4
U387,M7209,4
U387,M7234,4.5
U387,M7235,4
U387,M7265,3
U387,M7301,3.5
U387,M7319,2
U387,M7323,3.5
U387,M7327,4.5
U387,M7328,3.5
U387,M7333,4
U387,M7336,3.5
U387,M7346,3
U387,M7360,2.5
U387,M7362,3
U387,M7386,3
U387,M7387,3.5
U387,M7394,2.5
U387,M7438,4
U387,M7450,3
U387,M7460,3
U387,M7482,3.5
U387,M7569,3.5
U387,M7570,3.5
U387,M7573,2.5
U387,M7581,3
U387,M7587,4
U387,M7616,2.5
U387,M7650,2
U387,M7698,4
U387,M7700,4
U387,M7706,4
U387,M7745,4
U387,M7748,3
U387,M7749,4
U387,M7766,4
U387,M7820,4
U387,M7895,3.5
U387,M7925,4
U387,M7934,4
U387,M7936,4
U387,M7937,4
U387,M7938,3.5
U387,M7939,4.5
U387,M7951,2
U387,M7981,4
U387,M7982,4.5
U387,M7983,4
U387,M7987,2.5
U387,M7991,2
U387,M7993,2.5
U387,M8042,4
U387,M8154,4
U387,M8188,3.5
U387,M8195,4
U387,M8196,3.5
U387,M8199,4
U387,M8207,4.5
U387,M8228,4
U387,M8239,4
U387,M8253,3.5
U387,M8266,3.5
U387,M8270,3.5
U387,M8290,1
U387,M8360,3.5
U387,M8366,3.5
U387,M8376,3
U387,M8387,0.5
U387,M8405,4.5
U387,M8501,3
U387,M8507,3
U387,M8512,3.5
U387,M8542,3.5
U387,M8574,2.5
U387,M8596,3.5
U387,M8623,3
U387,M8641,3.5
U387,M8644,3
U387,M8656,3
U387,M8665,3.5
U387,M8670,4
U387,M8783,3
U387,M8807,3.5
U387,M8838,3.5
U387,M8870,2.5
U387,M8874,3
U387,M8906,2.5
U387,M8928,3
U387,M8950,4
U387,M8957,3.5
U387,M8968,2.5
U387,M8972,3.5
U387,M25898,4
U387,M25963,4
U387,M26002,3.5
U387,M26052,4
U387,M26124,2
U387,M26131,4.5
U387,M26151,3.5
U387,M26171,4
U387,M26231,4
U387,M26242,3
U387,M26258,3.5
U387,M26303,4
U387,M26578,4
U387,M26662,3
U387,M26694,3.5
U387,M26776,3.5
U387,M27266,4
U387,M27317,3.5
U387,M27592,3
U387,M27773,5
U387,M27788,3.5
U387,M27831,3
U387,M30793,3.5
U387,M30810,3.5
U387,M31590,3
U387,M31658,3.5
U387,M31737,3.5
U387,M32314,3.5
U387,M32392,2.5
U387,M32587,4
U387,M32770,4
U387,M33164,2
U387,M33188,2.5
U387,M33794,4
U387,M33834,3
U387,M33896,3.5
U387,M35836,3.5
U387,M36519,3
U387,M36529,2.5
U387,M37545,3.5
U387,M37729,3.5
U387,M37733,4
U387,M37736,3.5
U387,M37857,3
U387,M38038,3.5
U387,M39292,3.5
U387,M39381,4
U387,M39414,3
U387,M39444,4
U387,M39446,3
U387,M40732,3.5
U387,M40819,3.5
U387,M40966,3.5
U387,M41285,3.5
U387,M41566,3
U387,M41617,3
U387,M41716,2
U387,M42723,3
U387,M42738,2.5
U387,M43904,2
U387,M44191,4.5
U387,M44555,4
U387,M44657,3
U387,M44665,3
U387,M44694,4
U387,M44759,1
U387,M44761,4
U387,M44828,2.5
U387,M44864,3
U387,M44974,1.5
U387,M45081,3
U387,M45447,3
U387,M45499,2
U387,M46572,4.5
U387,M46578,3.5
U387,M46772,2.5
U387,M46967,3
U387,M46970,2.5
U387,M47261,3
U387,M47465,1.5
U387,M47610,3.5
U387,M48043,4
U387,M48142,3
U387,M48304,4
U387,M48385,3.5
U387,M48394,4
U387,M48516,4
U387,M48774,4.5
U387,M48780,4.5
U387,M48877,3
U387,M49932,3.5
U387,M50800,2
U387,M50804,2.5
U387,M51077,1.5
U387,M51080,3
U387,M51255,3.5
U387,M51412,2.5
U387,M51540,3
U387,M51662,3.5
U387,M51709,4
U387,M51939,3
U387,M52241,3.5
U387,M52281,4
U387,M52462,3
U387,M52604,2.5
U387,M52644,4
U387,M52722,3.5
U387,M52973,3.5
U387,M53129,3.5
U387,M53322,3.5
U387,M53953,3
U387,M53972,3.5
U387,M54116,3.5
U387,M54190,3
U387,M54272,3.5
U387,M54785,3
U387,M55118,3.5
U387,M55276,4
U387,M55280,3.5
U387,M55290,4
U387,M55820,4.5
U387,M56367,4
U387,M56782,4
U387,M58293,2
U387,M59615,3
U387,M59727,3
U388,M575,2
U388,M631,1
U388,M745,2.5
U388,M1197,4
U388,M1203,1
U388,M1703,4
U388,M2346,2
U388,M4039,3
U388,M4306,5
U388,M5218,4.5
U388,M6158,3
U388,M6377,4
U388,M6550,3.5
U388,M6662,3.5
U388,M6951,2.5
U388,M7247,3
U388,M8360,5
U388,M8869,2.5
U388,M33615,5
U388,M43836,4
U388,M44022,4.5
U388,M53121,5
U388,M62999,5
U388,M63239,3
U388,M78637,5
U388,M86298,4
U388,M95105,5
U388,M103335,5
U388,M104245,3.5
U389,M1,5
U389,M5,4
U389,M6,5
U389,M9,3
U389,M17,4
U389,M25,4
U389,M32,4
U389,M62,5
U389,M65,4
U389,M95,4
U389,M104,4
U389,M112,3
U389,M140,5
U389,M141,5
U389,M260,5
U389,M376,4
U389,M494,4
U389,M628,5
U389,M637,3
U389,M648,3
U389,M653,4
U389,M719,4
U389,M733,5
U389,M736,5
U389,M743,2
U389,M762,3
U389,M780,5
U389,M784,3
U389,M786,3
U389,M788,4
U389,M802,4
U389,M805,5
U389,M832,5
U389,M1356,5
U390,M110,4
U390,M235,4
U390,M307,4.5
U390,M308,5
U390,M527,4.5
U390,M590,3.5
U390,M1091,0.5
U390,M1097,1.5
U390,M1186,1.5
U390,M1193,5
U390,M1199,4.5
U390,M1206,3
U390,M1217,5
U390,M1381,3
U390,M1784,4.5
U390,M1884,4.5
U390,M2025,4
U390,M2076,4.5
U390,M2288,4
U390,M2291,5
U390,M2312,4.5
U390,M2329,4
U390,M2571,4.5
U390,M2858,2.5
U390,M2872,2
U390,M2908,4
U390,M2959,5
U390,M3053,4
U390,M3174,4
U390,M3408,4
U390,M3910,3.5
U390,M3967,3.5
U390,M4014,4.5
U390,M4161,3
U390,M4191,2.5
U390,M4226,4.5
U390,M4239,4
U390,M4973,5
U390,M5064,4
U390,M5072,4.5
U390,M5220,1.5
U390,M5296,4
U390,M5618,4.5
U390,M5903,4
U390,M5989,2
U390,M6016,4.5
U390,M6218,2
U390,M6344,3.5
U390,M6350,5
U390,M6377,5
U390,M6890,3.5
U390,M6953,3
U390,M7147,4.5
U390,M7208,4
U390,M7254,4.5
U390,M7361,5
U390,M7371,4.5
U390,M7669,4.5
U390,M8254,5
U390,M8327,5
U390,M8622,4.5
U390,M8970,4
U390,M9010,5
U390,M27660,3.5
U390,M27695,3
U390,M27815,4.5
U390,M34437,4.5
U390,M37729,5
U390,M39183,2.5
U390,M44943,5
U390,M46723,3.5
U390,M58559,2.5
U390,M59995,4
U390,M60040,3.5
U390,M61323,3
U390,M62374,2.5
U390,M62644,4
U390,M63062,3
U390,M64575,2.5
U390,M64957,4
U390,M66097,4
U391,M1,3
U391,M6,4
U391,M10,3
U391,M25,5
U391,M29,5
U391,M32,4
U391,M34,3
U391,M47,3
U391,M50,4
U391,M58,4
U391,M70,1
U391,M110,5
U391,M111,5
U391,M150,4
U391,M154,4
U391,M157,3
U391,M165,2
U391,M199,4
U391,M223,4
U391,M232,2
U391,M233,4
U391,M242,4
U391,M260,5
U391,M265,5
U391,M293,5
U391,M296,5
U391,M300,4
U391,M306,5
U391,M308,5
U391,M318,5
U391,M329,2
U391,M348,5
U391,M349,3
U391,M350,2
U391,M353,4
U391,M356,5
U391,M357,4
U391,M368,4
U391,M377,2
U391,M380,2
U391,M417,4
U391,M442,1
U391,M454,3
U391,M457,4
U391,M480,2
U391,M492,4
U391,M497,4
U391,M500,4
U391,M516,2
U391,M527,5
U391,M541,5
U391,M543,4
U391,M555,5
U391,M587,3
U391,M589,4
U391,M592,4
U391,M593,3
U391,M595,3
U391,M608,5
U391,M627,5
U391,M648,3
U391,M695,4
U391,M750,5
U391,M778,5
U391,M780,1
U391,M800,5
U391,M858,5
U391,M866,5
U391,M896,2
U391,M902,5
U391,M903,5
U391,M904,5
U391,M908,5
U391,M910,5
U391,M912,5
U391,M920,5
U391,M923,5
U391,M924,5
U391,M930,5
U391,M953,5
U391,M991,4
U391,M1028,5
U391,M1029,3
U391,M1035,5
U391,M1036,5
U391,M1041,4
U391,M1057,3
U391,M1059,5
U391,M1060,5
U391,M1080,4
U391,M1088,1
U391,M1089,5
U391,M1090,4
U391,M1092,3
U391,M1094,4
U391,M1097,5
U391,M1104,5
U391,M1129,3
U391,M1131,5
U391,M1132,5
U391,M1136,5
U391,M1148,5
U391,M1150,5
U391,M1172,5
U391,M1173,4
U391,M1175,5
U391,M1178,5
U391,M1179,4
U391,M1183,3
U391,M1184,4
U391,M1185,5
U391,M1193,5
U391,M1196,5
U391,M1197,5
U391,M1199,5
U391,M1200,3
U391,M1201,4
U391,M1204,5
U391,M1206,5
U391,M1208,5
U391,M1210,4
U391,M1213,4
U391,M1214,4
U391,M1216,3
U391,M1219,5
U391,M1220,5
U391,M1221,4
U391,M1222,4
U391,M1225,5
U391,M1228,5
U391,M1230,4
U391,M1233,5
U391,M1240,4
U391,M1244,4
U391,M1245,5
U391,M1246,4
U391,M1247,4
U391,M1249,5
U391,M1256,5
U391,M1258,5
U391,M1259,4
U391,M1265,4
U391,M1266,2
U391,M1270,4
U391,M1277,5
U391,M1279,4
U391,M1281,5
U391,M1282,5
U391,M1285,3
U391,M1291,4
U391,M1296,4
U391,M1307,4
U391,M1333,4
U391,M1348,4
U391,M1357,4
U391,M1358,5
U391,M1370,3
U391,M1376,3
U391,M1391,2
U391,M1393,2
U391,M1396,3
U391,M1408,4
U391,M1429,3
U391,M1466,3
U391,M1527,2
U391,M1573,1
U391,M1580,2
U391,M1594,5
U391,M1610,4
U391,M1617,4
U391,M1619,2
U391,M1639,5
U391,M1645,2
U391,M1653,5
U391,M1676,1
U391,M1682,4
U391,M1704,3
U391,M1711,3
U391,M1719,5
U391,M1722,3
U391,M1729,2
U391,M1732,3
U391,M1734,3
U391,M1748,5
U391,M1805,2
U391,M1834,3
U391,M1845,4
U391,M1860,3
U391,M1892,3
U391,M1900,4
U391,M1912,2
U391,M1916,5
U391,M1921,5
U391,M1923,4
U391,M1947,4
U391,M1952,5
U391,M1960,4
U391,M1961,4
U391,M1968,4
U391,M2003,4
U391,M2011,3
U391,M2012,3
U391,M2019,5
U391,M2021,4
U391,M2023,3
U391,M2028,2
U391,M2076,4
U391,M2078,5
U391,M2080,5
U391,M2094,2
U391,M2108,4
U391,M2115,2
U391,M2145,5
U391,M2171,3
U391,M2194,5
U391,M2232,4
U391,M2248,4
U391,M2275,5
U391,M2278,3
U391,M2288,2
U391,M2291,3
U391,M2318,5
U391,M2324,3
U391,M2333,5
U391,M2336,3
U391,M2357,4
U391,M2360,4
U391,M2369,2
U391,M2391,4
U391,M2395,4
U391,M2396,4
U391,M2490,3
U391,M2502,5
U391,M2542,3
U391,M2560,1
U391,M2568,2
U391,M2571,5
U391,M2574,2
U391,M2580,4
U391,M2598,1
U391,M2599,4
U391,M2600,2
U391,M2605,2
U391,M2628,1
U391,M2640,4
U391,M2641,2
U391,M2671,2
U391,M2683,5
U391,M2686,5
U391,M2692,5
U391,M2696,5
U391,M2701,2
U391,M2702,1
U391,M2706,3
U391,M2708,4
U391,M2712,4
U391,M2716,4
U391,M2731,4
U391,M2734,3
U391,M2746,4
U391,M2762,2
U391,M2791,3
U391,M2797,5
U391,M2858,4
U391,M2908,5
U391,M2912,3
U391,M2916,4
U391,M2918,4
U391,M2947,4
U391,M2948,4
U391,M2949,3
U391,M2959,4
U391,M2966,3
U391,M2987,5
U391,M2997,5
U391,M3000,4
U391,M3005,1
U391,M3006,2
U391,M3030,4
U391,M3033,3
U391,M3055,4
U391,M3067,5
U391,M3081,3
U391,M3082,3
U391,M3083,5
U391,M3089,5
U391,M3107,2
U391,M3159,4
U391,M3160,5
U391,M3175,2
U391,M3176,3
U391,M3178,4
U391,M3256,3
U391,M3260,4
U391,M3266,5
U391,M3267,5
U391,M3271,4
U391,M3285,1
U391,M3347,4
U391,M3355,2
U391,M3386,4
U391,M3408,2
U391,M3418,4
U391,M3470,5
U391,M3481,4
U391,M3484,1
U391,M3503,5
U391,M3535,2
U391,M3578,1
U391,M3623,1
U391,M3638,2
U391,M3683,5
U391,M3698,3
U391,M3702,4
U391,M3704,4
U391,M3717,2
U391,M3751,2
U391,M3783,4
U391,M3793,2
U391,M3863,3
U391,M3897,4
U391,M3909,2
U391,M3910,3
U391,M3949,5
U391,M3967,1
U391,M3994,1
U391,M3996,5
U391,M4011,4
U391,M4014,2
U391,M4027,3
U391,M4034,2
U391,M4128,3
U391,M4144,5
U391,M4178,4
U391,M4226,5
U391,M4235,2
U391,M4237,4
U391,M4273,5
U391,M4278,5
U391,M4298,5
U391,M4306,4
U391,M4308,3
U391,M4334,5
U391,M4361,4
U391,M4499,4
U391,M4562,4
U391,M4848,5
U391,M4881,3
U391,M4886,3
U391,M4901,3
U391,M4903,2
U391,M4914,5
U391,M4936,3
U391,M4965,3
U391,M4967,3
U391,M4973,5
U391,M4975,2
U391,M4978,4
U391,M4979,2
U391,M4993,5
U391,M4995,4
U391,M5013,5
U391,M5026,3
U391,M5055,3
U391,M5075,2
U391,M5135,4
U391,M5152,1
U391,M5202,4
U391,M5222,5
U391,M5254,1
U391,M5283,3
U391,M5292,4
U391,M5299,3
U391,M5319,2
U391,M5325,4
U391,M5339,4
U391,M5349,3
U391,M5417,5
U391,M5418,4
U391,M5454,3
U391,M5470,4
U391,M5475,4
U391,M5477,5
U391,M5537,5
U391,M5541,3
U391,M5575,2
U392,M534,3
U392,M707,1
U392,M1125,2
U392,M1127,3
U392,M1193,4
U392,M1197,3
U392,M1198,5
U392,M1221,5
U392,M2291,4
U392,M2423,2
U392,M2628,2
U392,M2683,5
U392,M2694,4
U392,M2706,5
U392,M2707,3
U392,M2770,3
U392,M2827,3
U392,M2858,4
U392,M2997,5
U392,M3004,1
U392,M3285,3
U392,M3298,4
U392,M3534,2
U392,M3824,2
U392,M4085,2
U393,M110,4
U393,M293,5
U393,M457,5
U393,M541,0.5
U393,M589,0.5
U393,M750,5
U393,M778,0.5
U393,M1089,5
U393,M1198,5
U393,M1199,5
U393,M1206,5
U393,M1214,3
U393,M1240,0.5
U393,M1291,5
U393,M1610,5
U393,M1625,3
U393,M1653,4
U393,M1682,4
U393,M1732,0.5
U393,M2329,5
U393,M2571,5
U393,M2959,5
U393,M2997,5
U393,M3354,3
U393,M3578,4
U393,M3623,3
U393,M3793,5
U393,M3826,3
U393,M3996,3.5
U393,M4011,5
U393,M4022,5
U393,M4027,4
U393,M4148,3.5
U393,M4226,5
U393,M4344,2
U393,M4446,3.5
U393,M4720,3
U393,M4848,3
